Author_Id,Author_Name,Author_Surename
"32393","Ryszard","Krajewski"
"32394","Ryszard","Krajewski"
"32395","Jerzy","Pawlinski"
"32396","Stefan","Nawrocki"
"32397","Witold","Błocki"
"32398","Stefan","Nawrocki"
"32399","Wiesław","Wełnicki"
"32400","Witold","Błocki"
"32401","Jan","Bielański"
"32402","Jerzy","Walaszkowski"
"32403","Zbigniew","Nowicki"
"32404","Janusz","Kolenda"
"32405","Iwona","Zysnarska"
"32406","Iwona","Zysnarska"
"32407","Bernard","Rulaff"
"32408","Edmund","Kozłowski"
"32409","Mieczysław","Bownik"
"32410","Edmund","Kozłowski"
"32411","Andrzej","Haras"
"32412","Jerzy","Doerffer"
"32413","Edward","Homziuk"
"32414","Jerzy","Wilczynski"
"32415","Edward","Homziuk"
"32416","Jerzy","Wilczynski"
"32417","Edward","Homziuk"
"32418","Edward","Homziuk"
"32419","Jerzy","Wilczynski"
"32420","Edward","Homziuk"
"32421","Jerzy","Wilczynski"
"32422","Zygmunt","Nagiełło"
"32423","Rafał","Staszewski"
"32424","Ligia","Adamowicz-Zasławska"
"32425","Waldemar","Wardencki"
"32426","Bogdan","Zygmunt"
"32427","Wacław","Janicki"
"32428","Tadeusz","Pompowski"
"32429","Stanislaw","Mydlarczyk"
"32430","Edward","Wiewiorowski"
"32431","Rafał","Staszewski"
"32432","Waldemar","Wardencki"
"32433","Danuta","Wojcik"
"32434","Ligia","Adamowicz-Zasławska"
"32435","Bogdan","Zygmunt"
"32436","Wacław","Janicki"
"32437","Andrzej","Małasiewicz"
"32438","Zbigniew","Klenowicz"
"32439","Tadeusz","Pompowski"
"32440","Zbigniew","Klenowicz"
"32441","Tadeusz","Pompowski"
"32442","Andrzej","Małasiewicz"
"32443","Zbigniew","Klenowicz"
"32444","Tadeusz","Pompowski"
"32445","Aleksy","Potocki"
"32446","Edward","Wiewiorowski"
"32447","Kazimierz","Iwanowski"
"32448","Antoni","Chrzan"
"32449","Alojzy","Rigall"
"32450","Stanislaw","Wesolowski"
"32451","Kazimierz","Zygmunt"
"32452","Jan","Kłopocki"
"32453","Kazimierz","Iwanowski"
"32454","Tadeusz","Łubiński"
"32455","Andrzej","Małasiewicz"
"32456","Zbigniew","Klenowicz"
"32457","Przemysław","Pazdro"
"32458","Jerzy","Mazur"
"32459","Edmund","Kozłowski"
"32460","George","Marian"
"32461","Ewa","Sieńkowska-Zyskowska"
"32462","Edmund","Kozłowski"
"32463","Jadwiga","Paszota"
"32464","Mieczyslaw","Mysliwiec"
"32465","Romuald","Juchniewicz"
"32466","Zbigniew","Glowinkowski"
"32467","Jerzy","Walaszkowski"
"32468","Andrzej","Widuchowski"
"32469","Zygmunt","Jankowski"
"32470","Witold","Zarecz"
"32471","Romuald","Juchniewicz"
"32472","Jerzy","Walaszkowski"
"32473","Władysław","Bohdanowicz"
"32474","Romuald","Juchniewicz"
"32475","Tadeusz","Pompowski"
"32476","Jerzy","Walaszkowski"
"32477","Henryk","Strzelecki"
"32478","Władysław","Bohdanowicz"
"32479","Zbigniew","Golubski"
"32480","Stanislaw","Koziarski"
"32481","Zbigniew","Slubicki"
"32482","Boguslaw","Jackowski"
"32483","Stanislaw","Downarowicz"
"32484","Ryszard","Twardowski"
"32485","Józef","Kuśba"
"32486","Czeslaw","Bojarski"
"32487","Romuald","Juchniewicz"
"32488","Jerzy","Walaszkowski"
"32489","Henryk","Strzelecki"
"32490","Władysław","Bohdanowicz"
"32491","Andrzej","Widuchowski"
"32492","Ryszard","Kościelny"
"32493","Zygmunt","Nagiełło"
"32494","Witold","Leonowicz"
"32495","Krzysztof","Rosochowicz"
"32496","Stanisław","Wojtas"
"32497","Henryk","Boryń"
"32498","Eugeniusz","Wasilenko"
"32499","Andrzej","Wiśniewski"
"32500","Wiesław","Jasiński"
"32501","Piotr","Kubski"
"32502","Tolestyn","Madaj"
"32503","Jan","Madejski"
"32504","Jan","Knyszewski"
"32505","Stanislaw","Michalski"
"32506","Jan","Knyszewski"
"32507","Zbigniew","Grabowski"
"32508","Wladyslaw","Beyer"
"32509","Jozef","Franczak"
"32510","Stanislaw","Data"
"32511","Jan","Knyszewski"
"32512","Zbigniew","Grabowski"
"32513","Teresa","Krassowska"
"32514","Aleksander","Stala"
"32515","Henryk","Boryń"
"32516","Eugeniusz","Wasilenko"
"32517","Stanisław","Wojtas"
"32518","Krzysztof","Rosochowicz"
"32519","Józef","Czucha"
"32520","Jan","Mrozowski"
"32521","Maciej","Sajnacki"
"32522","Jacek","Żyborski"
"32523","Krzysztof","Rosochowicz"
"32524","Krzysztof","Rosochowicz"
"32525","Krzysztof","Rosochowicz"
"32526","Krzysztof","Rosochowicz"
"32527","Ewa","Hermanowicz"
"32528","Kazimierz","Koralewski"
"32529","Andrzej","Grono"
"32530","Zenon","Prus"
"32531","Jan","Mrozowski"
"32532","Jacek","Żyborski"
"32533","Józef","Czucha"
"32534","Maciej","Sajnacki"
"32535","Irena","Nowosz-Arkuszewska"
"32536","Wojciech","Sokólski"
"32537","Jerzy","Walaszkowski"
"32538","Romuald","Juchniewicz"
"32539","Michał","Polowczyk"
"32540","Edmund","Kozłowski"
"32541","Ewa","Sieńkowska-Zyskowska"
"32542","Marek","Biziuk"
"32543","Jacek","Namieśnik"
"32544","Krzysztof","Rosochowicz"
"32545","Krzysztof","Rosochowicz"
"32546","Jan","Knyszewski"
"32547","Aleksander","Stala"
"32548","Teresa","Krassowska"
"32549","Zbigniew","Grabowski"
"32550","Tadeusz","Duda"
"32551","Oskar","Jankowski"
"32552","Henryk","Warachim"
"32553","Krzysztof","Rosochowicz"
"32554","Włodzimierz","Walczak"
"32555","Jacek","Bielawski"
"32556","Krzysztof","Rosochowicz"
"32557","Krzysztof","Rosochowicz"
"32558","Wladyslaw","Piotrowicz"
"32559","Jerzy","Prejzner"
"32560","Krystyna","Olańczuk-Neyman"
"32561","Stanisław","Wojtas"
"32562","Eugeniusz","Wasilenko"
"32563","Mariusz","Barski"
"32564","Zenon","Boguś"
"32565","Wojciech","Jędruch"
"32566","Józef","Czucha"
"32567","Michał","Białko"
"32568","Piotr","Kubski"
"32569","Michał","Białko"
"32570","Wiesław","Pudlik"
"32571","Jan","Stąsiek"
"32572","Marian","Rogowski"
"32573","Janusz","Cieśliński"
"32574","Wiesław","Pudlik"
"32575","Jan","Stąsiek"
"32576","Marian","Rogowski"
"32577","Janusz","Cieśliński"
"32578","Tadeusz","Bartkowski"
"32579","Marian","Zientalski"
"32580","Ryszard","Szalucki"
"32581","Ryszard","Szalucki"
"32582","Jadwiga","Paszota"
"32583","Krystyna","Olańczuk-Neyman"
"32584","Anna","Oleszkiewicz-Gozdzielewska"
"32585","Jacek","Marecki"
"32586","Stefan","Schally"
"32587","Jerzy","Węcławski"
"32588","Edmund","Ledwon"
"32589","Jerzy","Węcławski"
"32590","Stefan","Wojciechowski"
"32591","Jerzy","Węcławski"
"32592","Kazimierz","Dziabas"
"32593","Edmund","Ledwon"
"32594","Jan","Sitkowski"
"32595","Stefan","Wojciechowski"
"32596","Józef","Czucha"
"32597","Tadeusz","Lipski"
"32598","Jacek","Żyborski"
"32599","Andrzej","Balcerski"
"32600","Andrzej","Dilling"
"32601","Witold","Halka"
"32602","Augustyn","Kubiak"
"32603","Wojciech","Miller"
"32604","Jan","Szczepanski"
"32605","Przemysław","Urbański"
"32606","Tadeusz","Wieszczeczyński"
"32607","Alojzy","Wolski"
"32608","F.","Ciarkowski"
"32609","A.","Dąbrowski"
"32610","Stanislaw","Gora"
"32611","Jacek","Marecki"
"32612","Ryszard","Pochyluk"
"32613","Tadeusz","Przybylski"
"32614","Jacek","Marecki"
"32615","Zdzisław","Kusto"
"32616","Ryszard","Pochyluk"
"32617","Eugeniusz","Ratajczak"
"32618","Jan","Michalski"
"32619","Kazimierz","Kozłowski"
"32620","Jan","Michalski"
"32621","Zygmunt","Paszota"
"32710","Michal","Rychlik"
"32711","Witold","Stankiewicz"
"32712","Marek","Morzynski"
"32713","Adam","Meissner"
"32714","Adam","Trendowicz"
"32715","Sylwia","Kopczynska"
"32716","Jerzy","Nawrocki"
"32717","Miroslaw","Ochodek"
"32718","Jakub","Jurkiewicz"
"32719","Sylwia","Kopczynska"
"32720","Bartosz","Alchimowicz"
"32721","Krzysztof","Hankiewicz"
"32722","Marcin","Butlewski"
"32723","Wieslaw","Grzybowski"
"32724","Jakub","Stankowski"
"32725","Tomasz","Grajek"
"32726","Damian","Karwowski"
"32727","Krzysztof","Klimaszewski"
"32728","Olgierd","Stankiewicz"
"32729","Krzysztof","Wegner"
"32730","Marek","Domanski"
"32731","Witold","Stankiewicz"
"32732","Michal","Rychlik"
"32733","Wojciech","Bonenberg"
"32734","Conor","Ryan"
"32735","Krzysztof","Krawiec"
"32736","Una-May","OReilly"
"32737","Jeannie","Fitzgerald"
"32738","David","Medernach"
"32739","Agata","Bonenberg"
"32740","Tomasz","Lodygowski"
"32741","Wojciech","Sumelka"
"32742","Andrzej","Gessner"
"32743","Roman","Staniek"
"32744","Tomasz","Bartkowiak"
"32745","Jozef","Jasiczak"
"32746","Pawel","Szymanski"
"32747","Piotr","Nowotarski"
"32748","Wojciech","Jaskowski"
"32749","Krzysztof","Krawiec"
"32750","Bartosz","Wieloch"
"32751","Jiri","Sopousek"
"32752","Jan","Vrestal"
"32753","Jiri","Pinkas"
"32754","Pavel","Broz"
"32755","Jiri","Bursik"
"32756","Ales","Styskalik"
"32757","David","Skoda"
"32758","Ondrej","Zobac"
"32759","Joonho","Lee"
"32760","Adam","Luczak"
"32761","Slawomir","Maćkowiak"
"32762","Jakub","Siast"
"32763","Krzysztof","Hankiewicz"
"32764","Marcin","Butlewski"
"32765","Maciej","Drozdowski"
"32766","Jedrzej","Marszalkowski"
"32767","Marszalkowski","000)"
"32768","Lukasz","Kaminski"
"32769","Krzysztof","Kowalak"
"32770","Pawel","Gardzinski"
"32771","Slawomir","Maćkowiak"
"32772","Aleksandra","Kawecka-Endler"
"32773","Beata","Mrugalska"
"32774","Beata","Mrugalska"
"32775","Manfred","Warmuth"
"32776","Kotlowski","000)"
"32777","Zhou","II)"
"32778","Slawomir","Hanczewski"
"32779","Maciej","Stasiak"
"32780","Adam","Schmidt"
"32781","Mateusz","Jarus"
"32782","Ariel","Oleksiak"
"32783","Tomasz","Piontek"
"32784","Jan","Weglarz"
"32785","Tomasz","Lukaszewski"
"32786","Szymon","Wilk"
"32787","Mateusz","Kowalski"
"32788","Piotr","Kaczmarek"
"32789","Rafal","Kabacinski"
"32790","Mieszko","Matuszczak"
"32791","Kamil","Tranbowicz"
"32792","Robert","Sobkowiak"
"32793","Jozef","Jasiczak"
"32794","Marcin","Kanoniczak"
"32795","Lukasz","Smaga"
"32796","Kamil","Kwarciak"
"32797","Piotr","Formanowicz"
"32798","Adam","Schmidt"
"32799","Radoslaw","Michalowski"
"32800","Nadukuru","IL)"
"32801","Maciej","Piechowiak"
"32802","Piotr","Zwierzykowski"
"32803","Artur","Pozniak"
"32804","Smardzewski","IF)"
"32805","Wojciechowski","000)"
"32806","Wojciech","Jaskowski"
"32807","Krzysztof","Krawiec"
"32808","Bartosz","Wieloch"
"32809","Jerzy","Blaszczynski"
"32810","Jerzy","Stefanowski"
"32811","Lukasz","Idkowiak"
"32812","Witold","Andrzejewski"
"32813","Artur","Gramacki"
"32814","Jaroslaw","Gramacki"
"32815","Adam","Matusiak"
"32816","Mikolaj","Morzy"
"32817","Radoslaw","Ziembinski"
"32818","Dariusz","Czysz"
"32819","Grzegorz","Mrugalski"
"32820","Nilanjan","Mukherjee"
"32821","Janusz","Rajski"
"32822","Jerzy","Tyszer"
"32823","Piotr","Tyczka"
"32824","Tomasz","Bilski"
"32825","Michal","Nowicki"
"32826","Piotr","Skrzypczynski"
"32827","Agata","Bonenberg"
"32828","Malgorzata","Jasiulewicz"
"32829","Przemyslaw","Drozyner"
"32830","Janusz","Kleban"
"32831","Urszula","Suszynska"
"32832","Jakub","Janicki"
"32833","Mark","Kassab"
"32834","Grzegorz","Mrugalski"
"32835","Nilanjan","Mukherjee"
"32836","Janusz","Rajski"
"32837","Jerzy","Tyszer"
"32838","Adam","Schmidt"
"32839","Krzysztof","Walas"
"32840","Zdzislaw","Pawlak"
"32841","Roman","Lewandowski"
"32842","Wojciech","Bonenberg"
"32843","Slawomir","Hanczewski"
"32844","Maciej","Stasiak"
"32845","Joanna","Weissenberg"
"32846","José","Sáez"
"32847","Luengo","000)"
"32848","Stefanowski","000)"
"32849","Herrera","II)"
"32850","Pawel","Lubarski"
"32851","Mikolaj","Morzy"
"32852","Szymon","Francuzik"
"32853","Cezary","Sobaniec"
"32854","Dariusz","Wawrzyniak"
"32855","Maciej","Michalek"
"32856","Michal","Melosik"
"32857","Wieslaw","Marszalek"
"32858","Pawel","Sniatala"
"32859","Mariusz","Naumowicz"
"32860","Melo","de"
"32861","A.","L."
"32862","Nuno","Paulino"
"32863","Jo&#0227","Goes"
"32864","Waqas","Ahmed"
"32865","Esteban","Zimányi"
"32866","Robert","Wrembel"
"32867","Przemyslaw","Herman"
"32868","Wojciech","Kowalczyk"
"32869","Witold","Andrzejewski"
"32870","Pawel","Boinski"
"32871","Jakub","Bernat"
"32872","Jakub","Kolota"
"32873","Slawomir","Stepien"
"32874","Jan","Sykulski"
"32875","Adam","Trendowicz"
"32876","Sylwia","Kopczynska"
"32877","Jakub","Bernat"
"32878","Jakub","Kolota"
"32879","Slawomir","Stepien"
"32880","Grzegorz","Szymanski"
"32881","Dariusz","Brzezinski"
"32882","Maciej","Piernik"
"32883","Jerzy","Nawrocki"
"32884","Miroslaw","Ochodek"
"32885","Jakub","Jurkiewicz"
"32886","Sylwia","Kopczynska"
"32887","Bartosz","Alchimowicz"
"32888","Marek","Mika"
"32889","Rafal","Rozycki"
"32890","Grzegorz","Waligora"
"32891","Pawel","Boinski"
"32892","Maciej","Zakrzewicz"
"32893","Daniele","Santoni"
"32894","Aleksandra","Swiercz"
"32895","Agnieszka","Zmienko"
"32896","Marta","Kasprzak"
"32897","Marek","Blazewicz"
"32898","Paola","Bertolazzi"
"32899","Giovanni","Felici"
"32900","Malgorzata","Marcinkowska-Swojak"
"32901","Katarzyna","Klonowska"
"32902","Marek","Figlerowicz"
"32903","Piotr","Kozlowski"
"32904","Christian","Koncilia"
"32905","Johann","Eder"
"32906","Tadeusz","Morzy"
"32907","Lukasz","Palkowski"
"32908","Jerzy","Blaszczynski"
"32909","Andrzej","Skrzypczak"
"32910","Jan","Blaszczak"
"32911","Karolina","Kozakowska"
"32912","Joanna","Wroblewska"
"32913","Sylwia","Kozuszko"
"32914","Eugenia","Gospodarek"
"32915","Jerzy","Krysinski"
"32916","Roman","Slowinski"
"32917","Rafal","Madonski"
"32918","Marcin","Nowicki"
"32919","Przemyslaw","Herman"
"32920","Lukasz","Palkowski"
"32921","Jerzy","Krysinski"
"32922","Jerzy","Blaszczynski"
"32923","Roman","Slowinski"
"32924","Andrzej","Skrzypczak"
"32925","Jan","Blaszczak"
"32926","Eugenia","Gospodarek"
"32927","Joanna","Wroblewska"
"32928","Marianna","Parzych"
"32929","Adam","Dabrowski"
"32930","Damian","Cetnarowicz"
"32931","Maciej","Komosinski"
"32932","Piotr","Szachewicz"
"32933","Krzysztof","Krawiec"
"32934","Una-May","O'Reilly"
"32935","Krzysztof","Krawiec"
"32936","Una-May","O'Reilly"
"32937","Tomasz","Marciniak"
"32938","Radoslaw","Weychan"
"32939","Agnieszka","Stankiewicz"
"32940","Adam","Dabrowski"
"32941","Conor","Ryan"
"32942","Krzysztof","Krawiec"
"32943","Una-May","OReilly"
"32944","Jeannie","Fitzgerald"
"32945","David","Medernach"
"32946","Maciej","Michalek"
"32947","Marcin","Kielczewski"
"32948","Dorota","Kowalczykiewicz"
"32949","Aleksandra","Swiercz"
"32950","Luiza","Handschuh"
"32951","Katarzyna","Lesniak"
"32952","Marek","Figlerowicz"
"32953","Jan","Wrzesinski"
"32954","Dariusz","Brzezinski"
"32955","Jerzy","Stefanowski"
"32956","Tomasz","Pawlak"
"32957","H.","Blasco"
"32958","Jerzy","Blaszczynski"
"32959","J.","Billaut"
"32960","Nadal-Desbarats","000)"
"32961","Pradat","000)"
"32962","000)","("
"32963","000)","("
"32964","000)","("
"32965","(","R."
"32966","(","P."
"32967","(","P."
"32968","Agnieszka","Zmienko"
"32969","Anna","Samelak"
"32970","Piotr","Kozlowski"
"32971","Marek","Figlerowicz"
"32972","Wojciech","Jaskowski"
"32973","Krzysztof","Krawiec"
"32974","Bartosz","Wieloch"
"32975","Salvatore","Greco"
"32976","Benedetto","Matarazzo"
"32977","Roman","Slowinski"
"32978","Lucjan","Sniezek"
"32979","Slawomir","Stepien"
"32980","Janusz","Torzewski"
"32981","Volodymyr","Hutsaylyuk"
"32982","Pawel","Liskowski"
"32983","Krzysztof","Krawiec"
"32984","Grzegorz","Waligora"
"32985","Marcin","Nowicki"
"32986","Rafal","Madonski"
"32987","Krzysztof","Kozlowski"
"32988","Maciej","Drozdowski"
"32989","Jedrzej","Marszalkowski"
"32990","Marszalkowski","000)"
"32991","Jacek","Blazewicz"
"32992","Pascal","Bouvry"
"32993","Mikhail","Kovalyov"
"32994","Musial","000)"
"32995","Milosz","Ciznicki"
"32996","Krzysztof","Kurowski"
"32997","Jan","Weglarz"
"32998","Dympna","O'Sullivan"
"32999","Julie","Doyle"
"33000","Wojtek","Michalowski"
"33001","Szymon","Wilk"
"33002","Roland","Thomas"
"33003","Ken","Farion"
"33004","Wojciech","Kowalczyk"
"33005","Krzysztof","Kozlowski"
"33006","Andrzej","Lewandowski"
"33007","Agnieszka","Swiderska-Mocek"
"33008","Ewelina","Rudnicka"
"33009","Pawel","Jakobczyk"
"33010","Magdalena","Krawczyk"
"33011","Milosz","Ciznicki"
"33012","Krzysztof","Kurowski"
"33013","Jan","Weglarz"
"33014","Andrzej","Lewandowski"
"33015","Beata","Kurc"
"33016","Agnieszka","Swiderska-Mocek"
"33017","Natalia","Kusa"
"33018","R.","Decker"
"33019","Maciej","Bazarnik"
"33020","Nicolae","Atodiresei"
"33021","Vasile","Caciuc"
"33022","S.","Bluegel"
"33023","Roland","Wiesendanger"
"33024","Piotr","Krawczyk"
"33025","Jan","Skowronski"
"33026","Magdalena","Krawczyk"
"33027","Magdalena","Jeszka-Skowron"
"33028","Henryk","Matusiewicz"
"33029","Jacek","Blazewicz"
"33030","Wojciech","Frohmberg"
"33031","Piotr","Gawron"
"33032","Marta","Kasprzak"
"33033","Michal","Kierzynka"
"33034","Aleksandra","Swiercz"
"33035","Pawel","Wojciechowski"
"33036","Jan","Skowronski"
"33037","Lukasz","Majchrzycki"
"33038","Monika","Michalska"
"33039","Mariusz","Walkowiak"
"33040","Zbigniew","Wilinski"
"33041","Lipinska","Ludwika"
"33042","Witold","Andrzejewski"
"33043","Artur","Gramacki"
"33044","Jaroslaw","Gramacki"
"33045","Adam","Kozak"
"33046","Tomasz","Glowacki"
"33047","Piotr","Formanowicz"
"33048","Andrzej","Lewandowski"
"33049","Agnieszka","Swiderska-Mocek"
"33050","Ewelina","Rudnicka"
"33051","Pawel","Jakobczyk"
"33052","Magdalena","Krawczyk"
"33053","Milosz","Ciznicki"
"33054","Krzysztof","Kurowski"
"33055","Jan","Weglarz"
"33056","Andrzej","Lewandowski"
"33057","Beata","Kurc"
"33058","Agnieszka","Swiderska-Mocek"
"33059","Natalia","Kusa"
"33060","R.","Decker"
"33061","Maciej","Bazarnik"
"33062","Nicolae","Atodiresei"
"33063","Vasile","Caciuc"
"33064","S.","Bluegel"
"33065","Roland","Wiesendanger"
"33066","Piotr","Krawczyk"
"33067","Jan","Skowronski"
"33068","Magdalena","Krawczyk"
"33069","Magdalena","Jeszka-Skowron"
"33070","Henryk","Matusiewicz"
"33071","Jacek","Blazewicz"
"33072","Wojciech","Frohmberg"
"33073","Piotr","Gawron"
"33074","Marta","Kasprzak"
"33075","Michal","Kierzynka"
"33076","Aleksandra","Swiercz"
"33077","Pawel","Wojciechowski"
"33078","Jan","Skowronski"
"33079","Lukasz","Majchrzycki"
"33080","Monika","Michalska"
"33081","Mariusz","Walkowiak"
"33082","Zbigniew","Wilinski"
"33083","Lipinska","Ludwika"
"33084","Witold","Andrzejewski"
"33085","Artur","Gramacki"
"33086","Jaroslaw","Gramacki"
"33087","Adam","Kozak"
"33088","Tomasz","Glowacki"
"33089","Piotr","Formanowicz"
"33090","Katarzyna","Adamska"
"33091","Magdalena","Szubert"
"33092","Adam","Voelkel"
"33093","Zuzanna","Okulus"
"33094","Magdalena","Nowacka"
"33095","Katarzyna","Siwinska-Stefanska"
"33096","Teofil","Jesionowski"
"33097","Jakub","Stankowski"
"33098","Tomasz","Grajek"
"33099","Damian","Karwowski"
"33100","Krzysztof","Klimaszewski"
"33101","Olgierd","Stankiewicz"
"33102","Krzysztof","Wegner"
"33103","Marek","Domanski"
"33104","Andrzej","Lewandowski"
"33105","Agnieszka","Swiderska-Mocek"
"33106","Ewelina","Rudnicka"
"33107","Pawel","Jakobczyk"
"33108","Adam","Luczak"
"33109","Slawomir","Maćkowiak"
"33110","Jakub","Siast"
"33111","Magdalena","Krawczyk"
"33112","Milosz","Ciznicki"
"33113","Krzysztof","Kurowski"
"33114","Jan","Weglarz"
"33115","Andrzej","Lewandowski"
"33116","Beata","Kurc"
"33117","Agnieszka","Swiderska-Mocek"
"33118","Natalia","Kusa"
"33119","Lukasz","Kaminski"
"33120","Krzysztof","Kowalak"
"33121","Pawel","Gardzinski"
"33122","Slawomir","Maćkowiak"
"33123","R.","Decker"
"33124","Maciej","Bazarnik"
"33125","Nicolae","Atodiresei"
"33126","Vasile","Caciuc"
"33127","S.","Bluegel"
"33128","Roland","Wiesendanger"
"33129","Adam","Schmidt"
"33130","Piotr","Krawczyk"
"33131","Jan","Skowronski"
"33132","Magdalena","Krawczyk"
"33133","Magdalena","Jeszka-Skowron"
"33134","Henryk","Matusiewicz"
"33135","Adam","Schmidt"
"33136","Jacek","Blazewicz"
"33137","Wojciech","Frohmberg"
"33138","Piotr","Gawron"
"33139","Marta","Kasprzak"
"33140","Michal","Kierzynka"
"33141","Aleksandra","Swiercz"
"33142","Pawel","Wojciechowski"
"33143","Jan","Skowronski"
"33144","Lukasz","Majchrzycki"
"33145","Monika","Michalska"
"33146","Mariusz","Walkowiak"
"33147","Zbigniew","Wilinski"
"33148","Lipinska","Ludwika"
"33149","Witold","Andrzejewski"
"33150","Artur","Gramacki"
"33151","Jaroslaw","Gramacki"
"33152","Adam","Kozak"
"33153","Tomasz","Glowacki"
"33154","Piotr","Formanowicz"
"33155","Jussi","Ilari"
"33156","Kantola","Tibor"
"33157","Barath","Salman"
"33158","Nazir","Terence"
"33159","Jakub","Leszek"
"33160","Bogdan","Nogalski"
"33161","Przemyslaw","Niewiadomski"
"33162","Agnieszka","Szpitter."
"33163","Malgorzata","Rozkwitalska."
"33164","Janusz","Rymaniak."
"33165","Grzegorz","Wojciech"
"33166","Malgorzata","Rozkwitalska."
"33167","Malgorzata","Rozkwitalska."
"33168","Bogdan","Nogalski."
"33169","Grzegorz","Wojciech"
"33170","Bogdan","Nogalski"
"33171","Przemyslaw","Niewiadomski."
"33172","Bogdan","Nogalski."
"33173","Cezary","Orlowski"
"33174","Artur","Ziolkowski"
"33175","Grzegorz","Paciorkiewicz."
